"dep0","dep1","dep2","dep3","mun0","mun1","dep","mun","name","level","funding","type","status","language","time","frequency","fequency"
"13","17","0055","46","13","030","huehuetenango","santa eulalia","colegio privado mixto ""elohim""","diversificado","privado","urbana","abierta","monolingue","vespertina","DIARIO(REGULAR)","diario(regular)"
"13","17","0056","46","13","030","huehuetenango","santa eulalia","asociación de maestros de educación rural de guatemala -amerg-","diversificado","privado","rural","abierta","monolingue","doble","FIN DE SEMANA","fin de semana"
"13","17","0059","46","13","030","huehuetenango","santa eulalia","instituto privado diversificado mixto ""jolom konob""","diversificado","privado","urbana","abierta","monolingue","doble","FIN DE SEMANA","fin de semana"
"13","17","0060","46","13","030","huehuetenango","santa eulalia","colegio privado mixto ""elohim""","diversificado","privado","urbana","abierta","monolingue","doble","FIN DE SEMANA","fin de semana"
"13","17","0067","46","13","030","huehuetenango","santa eulalia","instituto nacional de educación diversificada","diversificado","oficial","rural","abierta","monolingue","vespertina","DIARIO(REGULAR)","diario(regular)"
"13","17","0068","46","13","030","huehuetenango","santa eulalia","liceo tecnológico bilingüe guatemalan","diversificado","privado","urbana","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"13","17","0069","46","13","030","huehuetenango","santa eulalia","liceo tecnológico bilingüe guatemalan","diversificado","privado","urbana","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"13","17","0071","46","13","030","huehuetenango","santa eulalia","colegio parroquial ""santa eulalia""","diversificado","privado","urbana","abierta","monolingue","vespertina","DIARIO(REGULAR)","diario(regular)"
"13","17","0073","46","13","030","huehuetenango","santa eulalia","instituto privado diversificado mixto ""jolom konob""","diversificado","privado","urbana","abierta","monolingue","doble","FIN DE SEMANA","fin de semana"
"13","17","0075","46","13","030","huehuetenango","santa eulalia","instituto nacional de educación diversificada","diversificado","oficial","urbana","abierta","monolingue","vespertina","DIARIO(REGULAR)","diario(regular)"
"13","17","0076","46","13","031","huehuetenango","santa eulalia","instituto de educación diversificada por cooperativa de enseñanza santa eulalia","diversificado","cooperativa","urbana","abierta","bilingue","vespertina","DIARIO(REGULAR)","diario(regular)"
"13","17","0078","46","13","030","huehuetenango","santa eulalia","colegio privado mixto evangelico ""shalem""","diversificado","privado","urbana","abierta","bilingue","matutina","DIARIO(REGULAR)","diario(regular)"
"13","17","5759","46","13","020","huehuetenango","santa eulalia","instituto privado diversificado mixto jolom konob","diversificado","privado","urbana","abierta","bilingue","vespertina","DIARIO(REGULAR)","diario(regular)"
"13","18","0041","46","13","032","huehuetenango","san mateo ixtatan","asociacion de maestros de educacion rural de guatemala -amerg-","diversificado","privado","rural","cerrada temporalmente","monolingue","doble","FIN DE SEMANA","fin de semana"
"13","18","0046","46","13","032","huehuetenango","san mateo ixtatan","asociación de maestros de educación rural de guatemala amerg","diversificado","privado","rural","cerrada temporalmente","bilingue","vespertina","DIARIO(REGULAR)","diario(regular)"
"13","18","0048","46","13","033","huehuetenango","san mateo ixtatan","instituto de educación diversificada por cooperativa de enseñanza yinhatil nab´en (semilla de la sabiduría)","diversificado","cooperativa","urbana","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"13","18","0050","46","13","032","huehuetenango","san mateo ixtatan","asociación de maestros de educación rural de guatemala ""amerg""","diversificado","privado","rural","abierta","monolingue","doble","FIN DE SEMANA","fin de semana"
"13","18","0052","46","13","033","huehuetenango","san mateo ixtatan","instituto normal mixto por cooperativa adscrito al instituto de educación básica por cooperativa","diversificado","cooperativa","urbana","abierta","monolingue","vespertina","DIARIO(REGULAR)","diario(regular)"
"13","18","0066","46","13","033","huehuetenango","san mateo ixtatan","colegio privado mixto preuniversitario ""lagos de yalanhuitz""","diversificado","privado","rural","abierta","monolingue","vespertina","DIARIO(REGULAR)","diario(regular)"
"13","18","0070","46","13","032","huehuetenango","san mateo ixtatan","colegio evangélico mixto monte horeb","diversificado","privado","urbana","abierta","monolingue","vespertina","DIARIO(REGULAR)","diario(regular)"
"13","18","6920","46","13","033","huehuetenango","san mateo ixtatan","centro comunitario de educacion yinhatil naben (semilla de la sabiduria)","diversificado","privado","urbana","cerrada temporalmente","monolingue","doble","DIARIO(REGULAR)","diario(regular)"
"13","18","7136","46","13","033","huehuetenango","san mateo ixtatan","instituto normal mixto por cooperativa adscrito al instituto educacion basica por cooperativa","diversificado","cooperativa","urbana","cerrada temporalmente","bilingue","doble","DIARIO(REGULAR)","diario(regular)"
"13","19","0041","46","13","034","huehuetenango","colotenango","liceo privado mixto ""panamericano""","diversificado","privado","urbana","abierta","monolingue","doble","FIN DE SEMANA","fin de semana"
"13","19","0042","46","13","034","huehuetenango","colotenango","liceo privado mixto ""panamericano""","diversificado","privado","urbana","abierta","monolingue","doble","FIN DE SEMANA","fin de semana"
"13","19","0051","46","13","034","huehuetenango","colotenango","instituto privado mixto diversificado ciencia y progreso","diversificado","privado","urbana","abierta","monolingue","vespertina","DIARIO(REGULAR)","diario(regular)"
"13","19","0055","46","13","034","huehuetenango","colotenango","colegio privado mixto ""génesis""","diversificado","privado","urbana","abierta","monolingue","vespertina","DIARIO(REGULAR)","diario(regular)"
"13","19","0057","46","13","034","huehuetenango","colotenango","colegio privado mixto ""génesis""","diversificado","privado","urbana","abierta","monolingue","doble","FIN DE SEMANA","fin de semana"
"13","19","0058","46","13","034","huehuetenango","colotenango","colegio privado mixto ""génesis""","diversificado","privado","urbana","abierta","monolingue","doble","FIN DE SEMANA","fin de semana"
"13","20","0035","46","13","036","huehuetenango","san sebastian huehuetenango","asociacion de maestros de educacion rural de guatemala -amerg-","diversificado","privado","rural","cerrada temporalmente","bilingue","doble","FIN DE SEMANA","fin de semana"
"13","20","0036","46","13","036","huehuetenango","san sebastian huehuetenango","asociación de maestros de educación rural de guatemala -amerg-","diversificado","privado","urbana","abierta","bilingue","vespertina","DIARIO(REGULAR)","diario(regular)"
"13","20","0040","46","13","036","huehuetenango","san sebastian huehuetenango","asociación de maestros de educación rural de guatemala -amerg-","diversificado","privado","urbana","abierta","monolingue","doble","FIN DE SEMANA","fin de semana"
"13","20","0043","46","13","060","huehuetenango","san sebastian huehuetenango","centro de educación extraescolar ceex","diversificado","privado","urbana","abierta","monolingue","doble","SEMIPRESENCIAL","semipresencial"
"13","20","1784","46","13","036","huehuetenango","san sebastian huehuetenango","colegio privado mixto ciencia y cultura","diversificado","privado","urbana","abierta","bilingue","vespertina","DIARIO(REGULAR)","diario(regular)"
"13","21","0026","46","13","038","huehuetenango","tectitan","instituto nacional de educacion diversificada","diversificado","oficial","urbana","abierta","monolingue","vespertina","DIARIO(REGULAR)","diario(regular)"
"13","21","0027","46","13","038","huehuetenango","tectitan","instituto mixto comunitario de educacion bilingue intercultural nuevo amancer","diversificado","privado","urbana","cerrada temporalmente","bilingue","doble","FIN DE SEMANA","fin de semana"
"13","21","0028","46","13","038","huehuetenango","tectitan","instituto mixto comunitario de educacion bilingue intercultural nuevo amancer","diversificado","privado","urbana","abierta","bilingue","vespertina","DIARIO(REGULAR)","diario(regular)"
"13","22","0029","46","13","039","huehuetenango","concepcion huista","instituto nacional de educacion diversificada","diversificado","oficial","rural","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"13","22","0030","46","13","039","huehuetenango","concepcion huista","instituto nacional de educacion diversificada","diversificado","oficial","urbana","abierta","bilingue","vespertina","DIARIO(REGULAR)","diario(regular)"
"13","22","0031","46","13","039","huehuetenango","concepcion huista","asociacion de maestros de educacion rural de guatemala -amerg-","diversificado","privado","rural","cerrada temporalmente","monolingue","doble","FIN DE SEMANA","fin de semana"
"13","22","0032","46","13","039","huehuetenango","concepcion huista","asociacion de maestros de educacion rural de guatemala -amerg-","diversificado","privado","rural","cerrada temporalmente","monolingue","doble","FIN DE SEMANA","fin de semana"
"13","22","0041","46","13","039","huehuetenango","concepcion huista","colegio bilingüe intercultural ""nuevo amanecer""","diversificado","privado","urbana","abierta","bilingue","doble","FIN DE SEMANA","fin de semana"
"13","22","0042","46","13","039","huehuetenango","concepcion huista","colegio bilingüe intercultural ""nuevo amanecer""","diversificado","privado","urbana","abierta","bilingue","matutina","DIARIO(REGULAR)","diario(regular)"
"13","22","0043","46","13","039","huehuetenango","concepcion huista","instituto nacional de educación diversificada","diversificado","oficial","urbana","abierta","bilingue","matutina","DIARIO(REGULAR)","diario(regular)"
